epoch,lr,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
1,0.0005,0.14905122974339655,0.3371268993206529,0.8531428117943488,0.28007227554917336,0.6523332998138975,1.2321634038079463
2,0.0005,0.12499080905142952,0.29479546429116404,0.8225813723673336,0.26376496255397797,0.6420397102692217,1.2024370913946067
3,0.0005,0.11278851900030584,0.2827373542035667,0.7968588543476871,0.2508075013756752,0.6645739444021909,1.1645556182417112
4,0.0005,0.09941472836277064,0.26902365016752716,0.740517164877381,0.2305397242307663,0.6142485085874796,1.0691687446757743
5,0.0005,0.09254359694964745,0.2473622481420526,0.6915052299340643,0.2198510803282261,0.6191315313379439,1.0124137535563056
6,0.0005,0.08544925972819328,0.23056535734032574,0.6435095692638257,0.22270214185118675,0.6232891648058903,1.006695128856284
7,0.0005,0.07938372365692083,0.2124093704951486,0.6190891004057688,0.21389255300164223,0.5986209880068617,0.9915960759160263
8,0.0005,0.07684447375290535,0.20429256850361194,0.6110325021306248,0.2212902344763279,0.6083681153063223,0.9957191071655251
9,0.0005,0.07239865643136642,0.1917558072583283,0.5857400673852764,0.21898140385746956,0.5964151956668159,0.9783827316239917
10,0.0005,0.06806176615988507,0.18093433023032376,0.5678154124606305,0.21251730620861053,0.5732319349212185,0.9674685976113004
11,0.0005,0.0694951783208286,0.18931131768294512,0.5850291645294927,0.22151832655072212,0.5898949709141029,0.9773495791408778
12,0.0005,0.06538952054346309,0.1770920178709314,0.5590884188519597,0.22379786521196365,0.5980136060718236,0.9788892016824098
13,0.0005,0.06375282257795334,0.1709113377740884,0.5414030415123398,0.21271684393286705,0.5738258350745968,0.9529290481226289
14,0.0005,0.06353787749129183,0.17323234377558766,0.5433741639271683,0.2321249581873417,0.5834807720878776,0.9910036125159757
15,0.00025,0.05987814770025365,0.16291981716239679,0.542439873659775,0.22942962497472763,0.6219901346320392,1.0172234040281491
16,0.00025,0.056180567864109486,0.15281111350072812,0.5031563342548027,0.22657641768455505,0.5769243856259393,0.9598081835096522
17,0.00025,0.05428143985131208,0.14998658960573133,0.4979600935591248,0.24174373596906662,0.6056178657004153,0.9980410857521402
18,0.00025,0.05457631476661738,0.14951539787340645,0.5027566711799625,0.2368329055607319,0.6229285238451272,1.018835858043314
19,0.000125,0.051181765163646024,0.13730273384447525,0.47268573657231616,0.22963639348745346,0.5855651349268572,0.9683090255524444
20,0.000125,0.05043096270631341,0.1394681637343381,0.48072415848258304,0.23667194321751595,0.5953230410990007,0.9799774080066366
21,0.000125,0.04992858024642748,0.1365644579829095,0.47613911134259856,0.2417825497686863,0.5979980174539927,0.9816965930579558
22,0.000125,0.04979845289798344,0.1359162135825085,0.4736749754951531,0.23999980464577675,0.5977589283929259,0.9768956926851919
