epoch,lr,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
1,0.0005,0.5534823636213938,1.1687378343487285,1.4032677742482937,1.3193773031234741,1.9804105289054639,2.979403399755819
2,0.0005,0.3771909723679225,0.8985078838015101,1.2057081914531507,1.2626744508743286,1.884585889902982,2.9291563182069305
3,0.0005,0.23909515390793482,0.611969219101349,1.0137546880819919,1.2591423988342285,1.8962406010338755,2.9238065950464063
4,0.0005,0.20323466261227927,0.5196124418243688,0.9675367704154301,1.3153395652770996,1.970869189862049,2.960344173852196
5,0.0005,0.19816101590792337,0.5360888955792832,0.962745349916857,1.2731844186782837,1.91943302118417,2.9231782127419734
6,0.0005,0.16460949182510376,0.41389925967102276,0.9071814689414753,1.2408345937728882,1.8758920318249501,2.8962731979637337
7,0.0005,0.1616132085522016,0.40622498875201063,0.8987585933973343,1.2285438776016235,1.8629737762790737,2.8844875439851996
8,0.0005,0.1636170968413353,0.42426154555762624,0.8923247739489218,1.2258044481277466,1.858918892163219,2.877696335859544
9,0.0005,0.15500199546416601,0.4036527631794595,0.8822459067821241,1.2297855615615845,1.8593236749822444,2.872240377423141
10,0.0005,0.14247900495926538,0.3780153352396651,0.8586224240680818,1.2369898557662964,1.8657550965294694,2.8671514641474616
11,0.0005,0.14169262970487276,0.3775201368277298,0.8579276910670024,1.23802649974823,1.866389069593314,2.8578348872630324
12,0.0005,0.134046937028567,0.3651075714233658,0.8274300936140147,1.2249947786331177,1.8465208474433783,2.8397439621155898
13,0.0005,0.12701681007941565,0.3445536655749326,0.8072542905982023,1.2100908756256104,1.828187075076681,2.820669880173166
14,0.0005,0.12339376037319501,0.33915840746610576,0.8080494681498508,1.2020877599716187,1.8197238783944736,2.804473312965481
15,0.0005,0.1144345502058665,0.3233606892964603,0.763207462647939,1.2019813060760498,1.818297672903899,2.7919869761487233
16,0.0005,0.10933240999778111,0.31222243010217604,0.7470459838656508,1.2053741216659546,1.8194296283252311,2.778751044632308
17,0.0005,0.10853288322687149,0.315858184823191,0.7384308067061304,1.2010109424591064,1.81358934126117,2.763452768180501
18,0.0005,0.09784625470638275,0.29064052628050924,0.7112077039996167,1.1926239728927612,1.8044951196872827,2.750153298434678
19,0.0005,0.09644984205563863,0.2959546914704495,0.689840923513606,1.1977802515029907,1.8055245402184399,2.7463743913443386
20,0.0005,0.08956703543663025,0.2876517590895997,0.6655142141628573,1.2073771953582764,1.814347136652831,2.7464977084507516
21,0.0005,0.08716516320904096,0.28135766323012207,0.6730975071204159,1.2054802179336548,1.8097386879451347,2.7439267521508035
22,0.0005,0.07794759670893352,0.2663971776269493,0.6399484282347144,1.1776453256607056,1.7727764424952595,2.726417137260408
23,0.0005,0.07192039738098781,0.2553363449442449,0.6100472555058972,1.1644257307052612,1.7586683897357998,2.7139336416269964
24,0.0005,0.07267546219130357,0.2601834679539291,0.6203427246692671,1.1575286388397217,1.748533669294733,2.7061764347992483
25,0.0005,0.06364639413853486,0.24970369696305061,0.5859350437990595,1.134110450744629,1.7274325228098668,2.6926011659330387
26,0.0005,0.06485084506372611,0.2490705019009363,0.5895615598821976,1.1452523469924927,1.7431486854047487,2.7009615659514234
27,0.0005,0.06442081679900487,0.2394531564055625,0.6047672263581141,1.1729258298873901,1.7690861545728915,2.7193323991527363
28,0.0005,0.05784733593463898,0.23301425584011676,0.5619845089276423,1.1866133213043213,1.785863003947518,2.730415319232546
29,0.0005,0.0628472783913215,0.2359196060185969,0.5781323578998998,1.1718535423278809,1.7677769516453599,2.7225619333830102
30,0.00025,0.05504555068910122,0.22580117697179006,0.5497068785352441,1.1726741790771484,1.7668912501046152,2.7247144129589786
31,0.00025,0.05406372000773748,0.22443418602668802,0.5472381681084203,1.1740591526031494,1.7676568537047415,2.7263172679937506
32,0.00025,0.05288860698541006,0.21868377091138774,0.5503087430825275,1.165534257888794,1.7578559951348738,2.7198597689114004
33,0.00025,0.051938687140742935,0.20839059378230135,0.5438997308068666,1.1578699350357056,1.7467277086142339,2.71594922784197
34,0.000125,0.04741062285999457,0.20702871508623294,0.5206215886860108,1.156787633895874,1.7450529065999119,2.71578213536641
35,0.000125,0.052364740520715714,0.21129447204202256,0.5320955796535962,1.161745309829712,1.754269627007571,2.717869515162615
36,0.000125,0.04938369492689768,0.20870595134755704,0.5310049278230924,1.1681655645370483,1.7672099308534102,2.7194336137233295
37,0.000125,0.04857466431955496,0.20585852859454004,0.5272019280296018,1.1680208444595337,1.7678623669075244,2.7176926814976725
