epoch,lr,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
1,0.0005,0.461221103866895,0.4935185031072628,0.7276691859386157,0.48257607221603394,0.44893639255315065,0.7448471318642422
2,0.0005,0.3594941472013791,0.33068994717044237,0.6434258897857249,0.5497728586196899,0.512583518633619,0.7617381015561162
3,0.0005,0.30250826478004456,0.3203836707894266,0.6350698564364223,0.4764517545700073,0.4547701182309538,0.7188210785076184
4,0.0005,0.2949894641836484,0.28966412588419427,0.6106699283766148,0.44559571146965027,0.4267226494848728,0.6989924597882732
5,0.0005,0.32763555894295376,0.2818534758669385,0.5920920705312259,0.4559222459793091,0.4434244865551591,0.6882804414798925
6,0.0005,0.24830819045503935,0.272702013767881,0.5636026029464448,0.4729216396808624,0.4588198421988636,0.679067430320167
7,0.0005,0.23100972672303519,0.2562972508762142,0.5390221934518342,0.4253140985965729,0.42386477952823043,0.6461366072607584
8,0.0005,0.23971136659383774,0.2433097476233348,0.5192239328676521,0.4211587905883789,0.4242522653657943,0.6280680209036047
9,0.0005,0.20034362748265266,0.22985647794564623,0.49119533943146426,0.466711163520813,0.4643769208341837,0.6473170333765542
10,0.0005,0.23122654482722282,0.22754091986030692,0.4653629555041692,0.4100587069988251,0.4185626059770584,0.6282697217996311
11,0.0005,0.17350600101053715,0.22235236980417777,0.4467363080880867,0.45215365290641785,0.4515774007886648,0.6529559964302888
12,0.0005,0.18139775345722833,0.2162257637305064,0.4348665410161294,0.4645242393016815,0.4625291093252599,0.6594090961780166
13,0.0005,0.14587286549309889,0.1983470511209418,0.408680080590743,0.46341443061828613,0.46309429919347167,0.6658715302393707
14,0.0005,0.1335406390329202,0.18865848639594204,0.3769190295173483,0.44961342215538025,0.4540932639501989,0.6609639426502908
15,0.00025,0.12401437014341354,0.17188026566201678,0.34700846911285294,0.4605269432067871,0.46125945495441556,0.6686816776013258
16,0.00025,0.11866018921136856,0.16872497588759783,0.32935370457832847,0.48311156034469604,0.4791865886654705,0.6874344473563995
17,0.00025,0.10765468142926693,0.16500274949437063,0.31776090244409483,0.4684547185897827,0.4663775013759732,0.6854409091493227
18,0.00025,0.09483539313077927,0.15596743397822482,0.31111002420588457,0.4734952449798584,0.4654738330282271,0.6802913011141599
19,0.000125,0.1108486255009969,0.15212611865649034,0.2983017117975584,0.4657430052757263,0.4609615234658122,0.6745591797242652
20,0.000125,0.08354443684220314,0.14344577532338762,0.28459714092569116,0.45994001626968384,0.4592939973808825,0.6726198129370665
21,0.000125,0.09737873263657093,0.14276530232126192,0.28315373068983685,0.4767664074897766,0.46661228965967894,0.6790586792572739
22,0.000125,0.0737780500203371,0.14013426117984765,0.27613337881809064,0.4782005548477173,0.46931476378813386,0.6809381426663147
