epoch,lr,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
1,0.0005,0.45028376910421586,0.4227565835812352,0.5025590378960023,1.0269120633602142,0.6390558328479529,1.0398701058510293
2,0.0005,0.19309313512510723,0.2166190355353727,0.34179631540611605,0.9684717953205109,0.6122362468391657,1.0193559166153892
3,0.0005,0.13994226025210488,0.18135621001940386,0.3052578130635294,0.937867134809494,0.5886663932353258,0.9993355294408003
4,0.0005,0.12628870291842353,0.14972467526052696,0.280680398614526,0.9447490274906158,0.5914562752470374,0.9833148894152749
5,0.0005,0.09857771162771517,0.13941276517926393,0.2634835029937128,0.9142490029335022,0.5759347077459097,0.9659469383464174
6,0.0005,0.09273866729603873,0.13382888830001563,0.25104979248172477,0.8960745334625244,0.5697644405066967,0.9509230735917937
7,0.0005,0.09934087552958065,0.12814264767669697,0.2404230769227408,0.8691321313381195,0.5587925957515836,0.940210194417939
8,0.0005,0.07999727833602163,0.11955536379484213,0.23438062307843696,0.8795225918292999,0.5602508997544646,0.9337220446553287
9,0.0005,0.11475599805514018,0.11770161437885711,0.23357370228144486,0.8528667688369751,0.5471021115779877,0.9261720608363914
10,0.0005,0.08254712074995041,0.11123794194018864,0.21912997336850287,0.8880674242973328,0.5634095834568142,0.9275289041162251
11,0.0005,0.06930665796001752,0.1078428442288995,0.21595970911839438,0.8417389094829559,0.548314199410379,0.9163268784248971
12,0.0005,0.07290048069424099,0.1077017883590314,0.2103793855061599,0.8421294093132019,0.5458080880343914,0.9087674911331003
13,0.0005,0.06621965145071347,0.10909493475525603,0.20399916729311338,0.9257091879844666,0.5740267023444175,0.9176454345077061
14,0.0005,0.06631912311746015,0.10109715721788985,0.19602663725967134,0.8396900296211243,0.5428203616291285,0.9088292786315103
15,0.0005,0.058423772247301206,0.10330938951363414,0.19081091700650915,0.9491347372531891,0.5908675333485007,0.9314497046313466
16,0.0005,0.08299913712673718,0.10081718868467365,0.1823483015410474,0.8008212745189667,0.5219185730442405,0.8908119783412776
17,0.0005,0.056193227569262184,0.1016492710571672,0.17779674633943787,0.9317342340946198,0.5666661720722914,0.9100915094257322
18,0.0005,0.07087660415305032,0.1020938156147703,0.1898351896787866,0.8098104000091553,0.5329830877482891,0.9047141414858721
19,0.0005,0.056184855186276965,0.10594678882431117,0.18325209647802781,0.8693486452102661,0.5549744682386517,0.9070953633648627
20,0.0005,0.0477538098477655,0.09825047128700276,0.16991516147591137,0.9640604853630066,0.5897742070257663,0.9229927119623742
21,0.00025,0.03531871073775821,0.0792460669273685,0.1404391275867524,0.934247225522995,0.5763127759099007,0.919176001839002
22,0.00025,0.03525487809545464,0.08135457091873964,0.14691978765932714,0.9218559861183167,0.5650861829519271,0.922605504821297
23,0.00025,0.052112703729006976,0.07942903448558675,0.13674137088511898,0.963724672794342,0.5831625796854496,0.9350167821881833
24,0.00025,0.030123890688021977,0.07523212589708159,0.12900390820659205,0.9392545223236084,0.5708837674930691,0.9198014366820619
25,0.000125,0.03178624249994755,0.0771178103036053,0.13144118499012247,0.9976136386394501,0.5929176434874535,0.9296745613181923
26,0.000125,0.02893289551138878,0.07495636357632011,0.12397321079682741,0.9676707983016968,0.5789786418899894,0.9284167486458071
27,0.000125,0.027185154457887013,0.07159478010798503,0.12227085568387396,0.9455701410770416,0.5682496761903166,0.9259089479383151
28,0.000125,0.026905133802857664,0.07328556772556519,0.12214521420551822,0.9967838525772095,0.588655979000032,0.9357874236711626
