epoch,lr,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
1,0.0005,0.13434694067587796,0.38153943134660023,0.9561149353624017,0.3431547685311391,0.7540067811206583,1.4647785536219535
2,0.0005,0.10502104901338685,0.31004834565793327,0.868994254078277,0.3255607010080264,0.7271624036651828,1.3728677882097724
3,0.0005,0.09968196715496175,0.2913537790586509,0.826955935469315,0.31597402347968173,0.7118588365041293,1.3489744598871511
4,0.0005,0.08913000757257415,0.27869646256431113,0.8025813257353134,0.3195199037973697,0.7200157965359452,1.3398483600817417
5,0.0005,0.08697741345999992,0.27344614356381625,0.7820859737386056,0.3272372759305514,0.7306775173060914,1.35098823590205
6,0.0005,0.08159134191881916,0.2647250447165482,0.7603812636407257,0.3207703410432889,0.7212648713626922,1.3406134965968879
7,0.0005,0.07763605592899943,0.2518191928710784,0.7315124007950855,0.3211572668873347,0.7252971622478831,1.3436777513108833
8,0.00025,0.07146754433171287,0.2397058230512815,0.7034053594826196,0.32157824245783,0.7282404349673361,1.3213842187970002
9,0.00025,0.06900375780381568,0.23821002539434466,0.6781917053961636,0.31570863207945454,0.7131995883780521,1.32836104765399
10,0.00025,0.06608081227551175,0.2323974152779433,0.6711372489710665,0.34375407890631604,0.7614043244821393,1.3956098311892804
11,0.00025,0.0642428349397362,0.23114276319546134,0.6522182684195467,0.32552341715647626,0.7289953953307918,1.3573002501349019
12,0.000125,0.05749273978888172,0.21677121023150459,0.6161228686198746,0.3352628459150975,0.745717143264664,1.373267911723577
13,0.000125,0.057317728266017894,0.21358417646198147,0.6171336974652838,0.34140066515940887,0.7602265424143991,1.3618371302031993
14,0.000125,0.05536720152842264,0.21550271626357542,0.5898955155311548,0.34181526188667005,0.7573116006049918,1.3670512942713726
15,0.000125,0.053673061478423746,0.21110641838118752,0.5636413988616641,0.3538181816156094,0.7795591102287591,1.3770081777166776
