epoch,lr,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
1,0.0005,0.9874504089355469,0.7772054830791628,0.968033415327437,1.2646267414093018,0.9170198581921749,1.2082097087230013
2,0.0005,0.6272610306739808,0.5451118360470116,0.7508031551510219,1.0448980331420898,0.8183491264398282,1.00920332413824
3,0.0005,0.5349987328052521,0.49779958018846165,0.6552658889135705,1.072451114654541,0.8113921494820179,1.0335602856069375
4,0.0005,0.5647620379924774,0.5292929405649435,0.6915890395090948,0.9474522471427917,0.7524995100803864,1.0143385359905586
5,0.0005,0.5131131470203399,0.4939024961041125,0.6660196521805207,1.1805226802825928,0.8725698490937551,1.1216013444242774
6,0.0005,0.5200438976287842,0.4783242626637736,0.6499007730340935,0.9829807877540588,0.7693749849612896,0.9921729351281369
7,0.0005,0.41842199563980104,0.4063965404038817,0.5525275421324805,0.9070984125137329,0.7172663131585488,0.9598127715875241
8,0.0005,0.2908317506313324,0.3318507402336102,0.452031239018984,0.9499708414077759,0.7514602908721337,0.9751687159519521
9,0.0005,0.2609868049621582,0.32180645834383875,0.4315972067561442,0.942681074142456,0.7522187431653341,0.968647221981032
10,0.0005,0.19644368588924407,0.27232003569035795,0.3760675605473121,0.9234403371810913,0.7415326405794193,0.9569201521284463
11,0.0005,0.20455135107040406,0.26980063658220543,0.38685956145380723,1.01882803440094,0.8032220556185796,1.0099026808899418
12,0.00025,0.19410778880119323,0.2500405006471596,0.3602069406097376,0.9959376454353333,0.7914719337072128,0.9966432378915325
13,0.00025,0.15028191208839417,0.2286759529481916,0.32494016248393354,1.0042498111724854,0.7947187064549862,0.9985595667945555
14,0.00025,0.13323118686676025,0.20745308601835608,0.29489383824712045,0.9967822432518005,0.7908621720778637,0.994176061643245
15,0.00025,0.1389547809958458,0.2001146425760535,0.2951845083225088,0.9574839472770691,0.7679078036393875,0.9756250740139315
16,0.000125,0.13349272310733795,0.20408395056493556,0.29869733464750764,0.9458135962486267,0.7613762021064758,0.9699136670192023
17,0.000125,0.11484940946102143,0.18952607717945089,0.2673853415594397,0.9610116481781006,0.7703804687047616,0.9754866639843794
18,0.000125,0.12041345238685608,0.2004282294827349,0.28481745989128426,0.9923421740531921,0.7888171573479971,0.9885020941084764
19,0.000125,0.09211299568414688,0.17173173889569346,0.2393210014596945,1.0211992263793945,0.8046663609834818,1.0064289326820606
