epoch,lr,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
1,0.0005,0.4154871084860393,0.3468340571157825,0.6207086874397643,0.43297474831342697,0.4936950299888849,0.8072991900704448
2,0.0005,0.35029901776994976,0.27919743979731815,0.6089759242622667,0.4320017620921135,0.4914639176800847,0.8009589433865745
3,0.0005,0.2906367672341211,0.2922590358564869,0.6049229070858761,0.4146108329296112,0.4834981732070446,0.7913111210509445
4,0.0005,0.26423208841255735,0.26579918465696467,0.5847313410570663,0.40728646516799927,0.47553722001612186,0.7788752666750435
5,0.0005,0.2502363111291613,0.25938284884517393,0.5697084558015102,0.414920836687088,0.47694671973586084,0.769342420225675
6,0.0005,0.241203350680215,0.25686354930632005,0.5542726871616692,0.3942241743206978,0.4904888514429331,0.7660261022286183
7,0.0005,0.2280638382903167,0.25405350648917446,0.5331159973061166,0.41536231338977814,0.4788715854287148,0.7537032064011896
8,0.0005,0.23209129912512644,0.23197746514223325,0.5109035459077943,0.37896550819277763,0.47332559414207936,0.7518176728934896
9,0.0005,0.22303728120667593,0.2326101816068284,0.4999878021116688,0.4901646673679352,0.5164720436558128,0.751449965607459
10,0.0005,0.20155454107693263,0.23596791913971688,0.4841062932558083,0.4193893373012543,0.483216224424541,0.732309204666742
11,0.0005,0.1837006477372987,0.21538630452198096,0.46571011286067765,0.42431211471557617,0.48287039455026387,0.7361036189950213
12,0.0005,0.17651182413101196,0.21346253049440492,0.4628608639865294,0.42578037083148956,0.5015898874029517,0.7491402443984231
13,0.00025,0.17128686580274785,0.21668331671315125,0.44265933573105115,0.4780089259147644,0.5326487036421895,0.7630940502680349
14,0.00025,0.2970620659845216,0.20294599521618623,0.44326641600216293,0.4394342601299286,0.5070616135373711,0.7410227999172576
15,0.00025,0.1874921556030001,0.18999048938544896,0.4275827334961056,0.4519319236278534,0.5161256043240428,0.7482350333062999
16,0.00025,0.1587297980274473,0.19391767687331407,0.4245254653647131,0.46720314025878906,0.5199686618521809,0.7552559135442892
17,0.000125,0.15983520022460393,0.18216754127150545,0.417290210198714,0.4870990514755249,0.525398769788444,0.7613597087881139
18,0.000125,0.1462984069117478,0.19221838161301535,0.4184165004253466,0.468131422996521,0.5133803309872746,0.7515103398255398
19,0.000125,0.14693895408085414,0.1786893463717439,0.40963458618955373,0.4785207211971283,0.5167844081297517,0.7538854968785049
20,0.000125,0.14502522030047008,0.1819745877494988,0.4150808575988943,0.55405493080616,0.5503455067053438,0.7803821579102284
