epoch,lr,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
1,0.0005,0.2868083533313539,0.2991314839222691,0.4215598251597372,0.9768942594528198,0.6166483478620648,1.0249509368428302
2,0.0005,0.1732639984952079,0.17364805190686855,0.32405319817548633,0.9604097604751587,0.6053459711372853,1.0161002352625965
3,0.0005,0.12980582296020454,0.15751366122816307,0.29971201863639085,0.9386776983737946,0.5890611059963703,1.000523579728031
4,0.0005,0.12388908490538597,0.14977627195574586,0.290052315504535,0.9035337567329407,0.5658700572326779,0.9764962244302764
5,0.0005,0.11706029292609957,0.1399005828977315,0.26391125054456255,0.8687070906162262,0.5488503897562623,0.9461549681688071
6,0.0005,0.09509897935721609,0.13076293338481942,0.24891840324299386,0.8309683799743652,0.5343695873394608,0.9296174906657089
7,0.0005,0.10110027591387431,0.12439415379503944,0.23826127671580033,0.8615965843200684,0.5512860434129834,0.9252176632160968
8,0.0005,0.07645237259566784,0.11897878803270041,0.22237747634906516,0.8054432570934296,0.5232374051585793,0.9045149223118264
9,0.0005,0.07873856648802757,0.1201129737871042,0.22558380553238883,0.7801424264907837,0.5091511273756624,0.9033176419546247
10,0.0005,0.08656931772000259,0.11381652150979803,0.21824310970135272,0.7819844782352448,0.5178272539749742,0.8971868009355755
11,0.0005,0.08097617659303877,0.1304418692475694,0.22355807939916322,0.8016086518764496,0.5294316859915853,0.8954873825477794
12,0.0005,0.0704220479561223,0.11621170509855902,0.20794844800358656,0.7980543673038483,0.5276435356587171,0.8906395888549292
13,0.0005,0.06636857448352708,0.10929559363874947,0.2044404880971074,0.8148172199726105,0.5329923782497644,0.9001779637895277
14,0.00025,0.06454251892864704,0.10257120729276259,0.19211113503586624,0.7676041722297668,0.5124214239418506,0.8876762188778199
15,0.00025,0.05458302733798822,0.09461086754104832,0.18791399583736035,0.7922093868255615,0.5257339749485255,0.8877366908112644
16,0.00025,0.06246174809833368,0.10082313368171739,0.19077974582561527,0.7692639827728271,0.5166095204651355,0.8792584478531078
17,0.00025,0.055306225601169795,0.09743596489112076,0.18663527264827873,0.7741759717464447,0.5115146402269601,0.8841317978559037
18,0.000125,0.06708768589629067,0.09911397828882557,0.1851627386979075,0.7825069725513458,0.5196638226509094,0.888675847598939
19,0.000125,0.0616239911566178,0.09281000222148904,0.17632925165826552,0.7760235965251923,0.5269067803397774,0.8859351611209145
20,0.000125,0.053493698231048055,0.0935505099601716,0.17862453402514783,0.7721112966537476,0.5247472992166877,0.8836846521509384
21,0.000125,0.054317698917455144,0.08946344439816406,0.17502275476174664,0.7551651298999786,0.5133893778547645,0.8758761983732707
