epoch,lr,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
1,0.0005,0.25552953441034665,0.3681057656663611,0.5271688953473155,0.5149328440427781,0.522730409934072,0.9837940476983503
2,0.0005,0.14963510971177707,0.2432953510066551,0.3983825504200101,0.45040248036384584,0.46727848889450524,0.9328355432285922
3,0.0005,0.12974753230810165,0.21789024119745148,0.36104124766019446,0.44497562050819395,0.4737772394480301,0.9094693613169232
4,0.0005,0.11488582871176979,0.2107714685540872,0.34245373107694377,0.4257572263479233,0.4647883393860171,0.8931951590271688
5,0.0005,0.10596546666188673,0.1975432546710539,0.3317054693767215,0.42876065969467164,0.45699444969916697,0.8812043373583183
6,0.0005,0.10299433225935156,0.1981046875205004,0.32849869723978764,0.41655433773994444,0.4553921624083361,0.8754665443420206
7,0.0005,0.094600091942332,0.1895826035498458,0.3212034093926508,0.4167027950286865,0.4525825687275162,0.8678977386873267
8,0.0005,0.09753903407942165,0.18460586153492897,0.31654134277393764,0.41618887186050413,0.45494929518261956,0.8620225775047133
9,0.0005,0.10075588117946278,0.18690688727338883,0.31138351645368373,0.42309712171554564,0.4641978386445899,0.865006332659646
10,0.0005,0.09492676671255719,0.18735834701043186,0.31110051618068835,0.4178456425666809,0.4582768142278344,0.8608641239375064
11,0.0005,0.08567141131921248,0.18193334776230835,0.30249321379953714,0.420782145857811,0.4629627209417934,0.8585078308274257
12,0.00025,0.08512817340140993,0.1769739980534227,0.2980919462170793,0.43038215637207033,0.47531890208623284,0.863477477262532
13,0.00025,0.0881870033388788,0.1748606755221827,0.2950043875092141,0.42778066992759706,0.4720047578779204,0.8681773516375458
14,0.00025,0.08271712505004623,0.17717590664061858,0.29378932913904915,0.41665724515914915,0.4616975811107352,0.863231467910947
15,0.00025,0.0793375542218035,0.17221767772835764,0.28204379564597154,0.4289234966039658,0.47448416252197817,0.8687638609827865
16,0.000125,0.07825147394429553,0.16671104363984232,0.2845682417419756,0.43257433772087095,0.47732364718297093,0.8702086931039756
17,0.000125,0.07235803590579466,0.16329954641405492,0.2786834292721636,0.42468981742858886,0.4699575547128916,0.8669938283752406
18,0.000125,0.07385942136699503,0.16109244669928696,0.27571214488404927,0.4247340947389603,0.4705445833944087,0.8676319971904529
19,0.000125,0.07959369840947064,0.16060031722070453,0.27656501697885333,0.4259119987487793,0.4697790740270896,0.8689999366685304
