sector_bucket,num_tickers,num_train,num_val,num_test,test_mae,test_rmse,selected_val_baseline,selected_val_baseline_mae
Consumer Defensive,7,523,80,74,0.3780088722705841,0.5603935718536377,baseline_trailing_mean,0.5129638406250001
Utilities,3,289,39,34,0.509588360786438,0.614579975605011,baseline_trailing_mean,0.48548664102564104
Consumer Cyclical,7,496,81,80,0.6096459627151489,1.1898398399353027,baseline_seasonal_naive,0.5794145555555554
Communication Services,7,338,64,71,0.7265385389328003,1.2078019380569458,baseline_persistence,0.43387553125
Financial Services,14,678,144,152,0.7437463998794556,1.2011009454727173,baseline_persistence,0.6252266527777778
Technology,17,823,162,184,0.8788787722587585,1.4790879487991333,baseline_trailing_mean,0.7569422067901235
OTHER,8,191,33,76,0.8857546448707581,1.357033610343933,baseline_trailing_mean,1.632348484848485
Industrials,9,504,80,93,1.0219463109970093,1.6854140758514404,baseline_trailing_mean,1.1994062500000002
Healthcare,16,775,136,174,1.2327146530151367,2.0611188411712646,baseline_trailing_mean,0.6222814908088234
