sector_bucket,num_tickers,num_train,num_val,num_test,test_mae,test_rmse,selected_val_baseline,selected_val_baseline_mae
Consumer Defensive,7,523,80,74,0.38504037261009216,0.5690670013427734,baseline_trailing_mean,0.5129638406250001
Utilities,3,289,39,34,0.5621938109397888,0.6451257467269897,baseline_trailing_mean,0.48548664102564104
Consumer Cyclical,7,496,81,80,0.588237464427948,1.1568857431411743,baseline_seasonal_naive,0.5794145555555554
Communication Services,7,338,64,71,0.716762900352478,1.2502630949020386,baseline_persistence,0.43387553125
OTHER,8,191,33,76,0.8515227437019348,1.4030494689941406,baseline_trailing_mean,1.632348484848485
Financial Services,14,678,144,152,0.8679731488227844,1.3315346240997314,baseline_persistence,0.6252266527777778
Technology,17,823,162,184,0.8910781145095825,1.442288875579834,baseline_trailing_mean,0.7569422067901235
Industrials,9,504,80,93,1.0813727378845215,1.8472317457199097,baseline_trailing_mean,1.1994062500000002
Healthcare,16,775,136,174,1.1954808235168457,2.0206663608551025,baseline_trailing_mean,0.6222814908088234
