epoch,lr,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
1,0.0005,0.11161421710981968,0.2933316860785798,0.7779117629067929,0.4054262571864658,0.717691859004036,1.2162964571430075
2,0.0005,0.08700221043793445,0.23829798767493457,0.7281826129774485,0.39947544700569576,0.7084687799344667,1.2102212543381126
3,0.0005,0.08253918714979862,0.22839990377689395,0.713742815383982,0.4188471900092231,0.7298676439483339,1.244879652607393
4,0.0005,0.08220131267258461,0.22001831508928885,0.7132028856093637,0.3980295873350567,0.707332297655133,1.2137062832298684
5,0.0005,0.07968984389717275,0.2175416678388678,0.706955699268924,0.39109910859002006,0.7000750648375187,1.1997987051746177
6,0.0005,0.07779817370341179,0.21254159900198935,0.6937619466055848,0.38593187514278626,0.6961256116111245,1.189837674222426
7,0.0005,0.0810196746061457,0.22349381433454313,0.705366389659141,0.4031333095497555,0.7141080100166922,1.2234380082839822
8,0.0005,0.07787927200502538,0.2151490593522151,0.6969041012361366,0.38064542992247474,0.6884992584042872,1.1778381412394354
9,0.0005,0.07654992407782281,0.21639864108031395,0.6829270520424372,0.377610777815183,0.688718619911621,1.1708277636355136
10,0.0005,0.07509698750490838,0.2117385670841126,0.6773109543245234,0.3904393215974172,0.6973575256092267,1.2072370574369233
11,0.0005,0.07179438267299469,0.20462854942922987,0.670414068607594,0.389990939034356,0.6951064330448086,1.2126232643879171
12,0.0005,0.0704400906775226,0.19779967430918646,0.6648861712616994,0.4170534196827147,0.7312623511849475,1.2538467919960044
13,0.00025,0.0695506031525896,0.20052551538021857,0.659803748639441,0.3844297296471066,0.6900202413348274,1.2031635498068554
14,0.00025,0.0656922860863678,0.1896993963125965,0.6469149835767137,0.40120281444655526,0.7099923344341934,1.2311789079509787
15,0.00025,0.06515477435227404,0.19138872446829153,0.6365291575465135,0.3874676177899043,0.6959808387651315,1.2097339239491594
16,0.00025,0.06361959615048576,0.1870774957046443,0.6309503077870103,0.3900269990166028,0.7033871461947759,1.2146287454735767
17,0.000125,0.061197479651804935,0.18317084709663756,0.627248991082912,0.3916156374745899,0.703054374400785,1.2204332177229231
18,0.000125,0.05919871197894533,0.17671231193521805,0.616019818384141,0.3987475112080574,0.7110700878676854,1.2331334598568107
19,0.000125,0.05819493599553058,0.1770587187765491,0.6156656873995445,0.40620728002654183,0.723444272350106,1.236491547163549
20,0.000125,0.058649854318417134,0.17946839033696965,0.5982333209234305,0.407443530857563,0.7270436811830021,1.2467891526840646
